index,doc_id
6304,1548
6305,1548
6306,1548
6307,1548
6308,1548
6309,1548
6310,1548
6311,1548
6312,1548
6313,1548
6314,1548
6315,1548
6316,1548
6317,1548
6318,1548
6319,1548
6320,1548
6321,1548
6322,1548
6323,1548
6324,1548
6325,1548
6326,1548
6327,1548
6328,1548
6329,1548
6330,1548
6331,1548
6332,1548
6333,1548
6334,1548
6335,1548
6336,1548
6337,1548
6338,1548
6339,1548
6340,1548
6341,652
6342,652
6343,652
6344,652
6345,652
6346,652
6347,652
6348,652
6349,652
6350,652
6351,652
6352,652
6353,652
6354,652
6355,652
6356,652
6357,652
6358,652
6359,652
6360,652
6361,652
6362,652
6363,652
6364,1206
6365,108
6366,108
6367,108
6368,108
6369,1212
6370,1212
6371,1212
6372,1212
6373,1212
6374,1212
6375,685
6376,685
6377,685
6378,685
6379,685
6380,685
6381,685
6382,685
6383,685
6384,685
6385,685
6386,685
6387,849
6388,849
6389,849
6390,849
6391,849
6392,849
6393,849
6394,849
6395,849
6396,849
6397,849
6398,849
6399,849
6400,691
6401,691
6402,691
6403,691
6404,691
6405,691
6406,691
6407,691
6408,691
6409,691
6410,691
6411,861
6412,861
6413,861
6414,861
6415,861
6416,861
6417,861
6418,875
6419,875
6420,875
6421,875
6422,875
6423,875
6424,875
6425,875
6426,875
6427,875
6428,875
6429,875
6430,875
6431,875
6432,875
6433,732
6434,732
6435,732
6436,732
6437,732
6438,732
6439,732
6440,732
6441,732
6442,732
6443,732
6444,732
6445,1428
6446,1428
6447,1428
6448,1428
6449,1428
6450,726
6451,726
6452,726
6453,1414
6454,1414
6455,1414
6456,1372
6457,1372
6458,1372
6459,1372
6460,1372
6461,1372
6462,1372
6463,1372
6464,1372
6465,1366
6466,1366
6467,1366
6468,1366
6469,1400
6470,1400
6471,1400
6472,1400
6473,1400
6474,1400
6475,1400
6476,1400
6477,1400
6478,1400
6479,1400
6480,1400
6481,929
6482,929
6483,929
6484,929
6485,929
6486,929
6487,929
6488,929
6489,929
6490,929
6491,929
6492,929
6493,929
6494,915
6495,915
6496,915
6497,901
6498,256
6499,256
6500,256
6501,256
6502,256
6503,530
6504,530
6505,530
6506,530
6507,530
6508,530
6509,524
6510,524
6511,242
6512,242
6513,242
6514,242
6515,242
6516,242
6517,242
6518,242
6519,242
6520,242
6521,242
6522,242
6523,242
6524,242
6525,242
6526,242
6527,242
6528,242
6529,242
6530,242
6531,242
6532,242
6533,242
6534,242
6535,242
6536,1158
6537,1158
6538,1158
6539,1158
6540,1158
6541,1158
6542,1170
6543,1170
6544,1170
6545,1170
6546,1170
6547,1170
6548,518
6549,518
6550,518
6551,518
6552,518
6553,518
6554,518
6555,518
6556,518
6557,518
6558,518
6559,518
6560,518
6561,1164
6562,1164
6563,1164
6564,1164
6565,1164
6566,1164
6567,1164
6568,1164
6569,1164
6570,1164
6571,1164
6572,1164
6573,1164
6574,1164
6575,1164
6576,1164
6577,1164
6578,1164
6579,1164
6580,1164
6581,1164
6582,1164
6583,1164
6584,1164
6585,1164
6586,1164
6587,1164
6588,1164
6589,1164
6590,1164
6591,1164
6592,1164
6593,1164
6594,1164
6595,1164
6596,1164
6597,1164
6598,1164
6599,1164
6600,1164
6601,1164
6602,1164
6603,1164
6604,1164
6605,295
6606,281
6607,281
6608,281
6609,281
6610,281
6611,281
6612,281
6613,281
6614,281
6615,281
6616,281
6617,281
6618,281
6619,281
6620,281
6621,281
6622,281
6623,281
6624,281
6625,281
6626,281
6627,281
6628,281
6629,281
6630,281
6631,281
6632,281
6633,281
6634,281
6635,281
6636,281
6637,281
6638,281
6639,281
6640,281
6641,281
6642,281
6643,281
6644,281
6645,281
6646,281
6647,281
6648,281
6649,281
6650,281
6651,281
6652,281
6653,281
6654,281
6655,281
6656,281
6657,281
6658,281
6659,281
6660,281
6661,281
6662,281
6663,281
6664,281
6665,281
6666,281
6667,281
6668,281
6669,281
6670,281
6671,281
6672,281
6673,281
6674,281
6675,281
6676,281
6677,281
6678,281
6679,281
6680,281
6681,281
6682,281
6683,281
6684,281
6685,281
6686,281
6687,281
6688,281
6689,281
6690,281
6691,281
6692,12
6693,12
6694,12
6695,12
6696,12
6697,12
6698,12
6699,12
6700,12
6701,13
6702,13
6703,13
6704,13
6705,13
6706,280
6707,280
6708,280
6709,280
6710,280
6711,280
6712,280
6713,280
6714,280
6715,280
6716,280
6717,280
6718,280
6719,280
6720,280
6721,280
6722,280
6723,280
6724,280
6725,280
6726,280
6727,280
6728,280
6729,280
6730,280
6731,280
6732,280
6733,280
6734,280
6735,280
6736,280
6737,280
6738,280
6739,280
6740,280
6741,280
6742,280
6743,280
6744,280
6745,280
6746,280
6747,280
6748,280
6749,280
6750,280
6751,280
6752,280
6753,280
6754,280
6755,280
6756,280
6757,280
6758,280
6759,280
6760,280
6761,280
6762,280
6763,280
6764,280
6765,280
6766,280
6767,280
6768,280
6769,280
6770,280
6771,280
6772,280
6773,280
6774,280
6775,280
6776,280
6777,280
6778,280
6779,280
6780,294
6781,294
6782,294
6783,294
6784,294
6785,294
6786,294
6787,294
6788,294
6789,294
6790,294
6791,294
6792,294
6793,294
6794,294
6795,294
6796,294
6797,294
6798,294
6799,294
6800,294
6801,294
6802,294
6803,294
6804,294
6805,294
6806,294
6807,294
6808,294
6809,294
6810,294
6811,294
6812,294
6813,294
6814,294
6815,519
6816,519
6817,519
6818,519
6819,519
6820,519
6821,519
6822,519
6823,519
6824,519
6825,519
6826,1165
6827,1165
6828,1165
6829,1165
6830,1165
6831,1165
6832,1165
6833,1165
6834,1171
6835,1171
6836,1171
6837,1171
6838,1171
6839,1171
6840,1171
6841,1171
6842,1171
6843,1171
6844,1171
6845,1171
6846,1171
6847,1171
6848,1171
6849,1171
6850,1171
6851,1171
6852,1171
6853,1171
6854,1171
6855,525
6856,525
6857,525
6858,525
6859,525
6860,1159
6861,1159
6862,1159
6863,1159
6864,1159
6865,1159
6866,1159
6867,1159
6868,1159
6869,1159
6870,1159
6871,1159
6872,1159
6873,1159
6874,1159
6875,1159
6876,1159
6877,1159
6878,1159
6879,1159
6880,243
6881,243
6882,243
6883,257
6884,257
6885,257
6886,257
6887,257
6888,257
6889,257
6890,257
6891,257
6892,257
6893,257
6894,257
6895,257
6896,257
6897,257
6898,257
6899,257
6900,257
6901,257
6902,257
6903,257
6904,257
6905,257
6906,257
6907,257
6908,257
6909,257
6910,257
6911,257
6912,257
6913,257
6914,257
6915,257
6916,257
6917,257
6918,257
6919,257
6920,257
6921,257
6922,257
6923,257
6924,257
6925,257
6926,257
6927,257
6928,257
6929,257
6930,257
6931,257
6932,257
6933,257
6934,531
6935,531
6936,531
6937,531
6938,900
6939,900
6940,900
6941,900
6942,900
6943,900
6944,900
6945,900
6946,900
6947,900
6948,900
6949,900
6950,900
6951,900
6952,914
6953,914
6954,1398
6955,1398
6956,1398
6957,1398
6958,1398
6959,1398
6960,1398
6961,1398
6962,1398
6963,1398
6964,1398
6965,1398
6966,1398
6967,928
6968,928
6969,928
6970,1367
6971,1367
6972,1367
6973,1401
6974,1401
6975,1401
6976,1401
6977,1401
6978,1401
6979,1401
6980,1401
6981,1415
6982,1415
6983,1415
6984,1415
6985,1415
6986,1415
6987,1415
6988,1415
6989,1415
6990,1373
6991,1373
6992,1373
6993,1373
6994,1373
6995,727
6996,727
6997,727
6998,727
6999,727
7000,727
7001,727
7002,1429
7003,1429
7004,733
7005,733
7006,733
7007,733
7008,733
7009,874
7010,874
7011,874
7012,874
7013,860
7014,860
7015,860
7016,690
7017,690
7018,690
7019,690
7020,690
7021,848
7022,848
7023,684
7024,684
7025,684
7026,684
7027,684
7028,684
7029,684
7030,684
7031,684
7032,684
7033,684
7034,684
7035,684
7036,684
7037,684
7038,684
7039,684
7040,1213
7041,1213
7042,1213
7043,1213
7044,1213
7045,1213
7046,1213
7047,1213
7048,1213
7049,1213
7050,1213
7051,109
7052,109
7053,109
7054,109
7055,109
7056,1207
7057,1207
7058,1207
7059,1207
7060,1207
7061,1207
7062,1207
7063,1207
7064,1207
7065,1207
7066,135
7067,135
7068,135
7069,135
7070,135
7071,135
7072,135
7073,135
7074,653
7075,653
7076,653
7077,653
7078,653
7079,653
7080,653
7081,653
7082,653
7083,653
7084,1549
7085,1549
7086,647
7087,647
7088,647
7089,647
7090,647
7091,647
7092,647
7093,121
7094,121
7095,121
7096,121
7097,121
7098,121
7099,492
7100,492
7101,492
7102,492
7103,492
7104,492
7105,492
7106,492
7107,492
7108,492
7109,492
7110,492
7111,492
7112,492
7113,492
7114,492
7115,492
7116,492
7117,492
7118,492
7119,492
7120,492
7121,492
7122,492
7123,492
7124,492
7125,492
7126,492
7127,492
7128,492
7129,492
7130,492
7131,492
7132,492
7133,492
7134,492
7135,492
7136,492
7137,492
7138,492
7139,492
7140,492
7141,492
7142,492
7143,492
7144,492
7145,492
7146,492
7147,492
7148,492
7149,492
7150,492
7151,492
7152,492
7153,492
7154,492
7155,492
7156,492
7157,492
7158,492
7159,492
7160,492
7161,492
7162,492
7163,492
7164,492
7165,492
7166,492
7167,492
7168,492
7169,492
7170,492
7171,492
7172,492
7173,492
7174,492
7175,492
7176,492
7177,492
7178,492
7179,492
7180,492
7181,492
7182,492
7183,492
7184,492
7185,492
7186,492
7187,492
7188,492
7189,492
7190,492
7191,492
7192,492
7193,492
7194,492
7195,492
7196,492
7197,492
7198,492
7199,492
7200,492
7201,492
7202,492
7203,492
7204,492
7205,492
7206,492
7207,492
7208,492
7209,492
7210,492
7211,492
7212,492
7213,492
7214,492
7215,492
7216,492
7217,492
7218,492
7219,492
7220,492
7221,492
7222,492
7223,492
7224,492
7225,492
7226,492
7227,492
7228,492
7229,492
7230,492
7231,492
7232,492
7233,492
7234,492
7235,492
7236,492
7237,492
7238,492
7239,492
7240,492
7241,492
7242,492
7243,492
7244,492
7245,492
7246,492
7247,492
7248,492
7249,492
7250,492
7251,492
7252,492
7253,492
7254,492
7255,492
7256,492
7257,492
7258,492
7259,492
7260,492
7261,492
7262,492
7263,492
7264,492
7265,492
7266,492
7267,492
7268,492
7269,492
7270,492
7271,492
7272,492
7273,492
7274,492
7275,492
7276,492
7277,492
7278,492
7279,492
7280,492
7281,492
7282,486
7283,486
7284,486
7285,486
7286,486
7287,1011
7288,1011
7289,1011
7290,1011
7291,1011
7292,1011
7293,1011
7294,1011
7295,1005
7296,1005
7297,1005
7298,1005
7299,1005
7300,1005
7301,479
7302,479
7303,479
7304,451
7305,451
7306,451
7307,337
7308,337
7309,337
7310,323
7311,323
7312,323
7313,1039
7314,1039
7315,1039
7316,1039
7317,1039
7318,1039
7319,1039
7320,1039
7321,1039
7322,1039
7323,1039
7324,1039
7325,1039
7326,1039
7327,1039
7328,1039
7329,1039
7330,1039
7331,445
7332,445
7333,445
7334,445
7335,445
7336,445
7337,445
7338,445
7339,445
7340,445
7341,445
7342,445
7343,445
7344,445
7345,445
7346,445
7347,445
7348,445
7349,445
7350,445
7351,445
7352,445
7353,445
7354,445
7355,445
7356,445
7357,445
7358,445
7359,445
7360,445
7361,445
7362,445
7363,445
7364,445
7365,445
7366,445
7367,445
7368,445
7369,445
7370,445
7371,445
7372,445
7373,445
7374,445
7375,445
7376,445
7377,335
7378,335
7379,335
7380,335
7381,335
7382,335
7383,335
7384,335
7385,335
7386,335
7387,335
7388,335
7389,335
7390,335
7391,335
7392,335
7393,335
7394,335
7395,335
7396,335
7397,335
7398,335
7399,335
7400,335
7401,335
7402,335
7403,335
7404,335
7405,335
7406,335
7407,335
7408,335
7409,453
7410,453
7411,453
7412,453
7413,453
7414,453
7415,453
7416,453
7417,453
7418,453
7419,453
7420,453
7421,447
7422,447
7423,447
7424,447
7425,447
7426,447
7427,447
7428,447
7429,447
7430,447
7431,447
7432,447
7433,447
7434,447
7435,447
7436,447
7437,447
7438,447
7439,447
7440,447
7441,447
7442,447
7443,447
7444,447
7445,447
7446,321
7447,321
7448,321
7449,321
7450,309
7451,309
7452,309
7453,309
7454,309
7455,309
7456,309
7457,309
7458,309
7459,309
7460,309
7461,309
7462,309
7463,309
7464,309
7465,309
7466,309
7467,309
7468,309
7469,309
7470,309
7471,309
7472,309
7473,309
7474,309
7475,309
7476,309
7477,309
7478,309
7479,309
7480,309
7481,309
7482,309
7483,309
7484,309
7485,309
7486,309
7487,309
7488,309
7489,309
7490,309
7491,309
7492,309
7493,309
7494,309
7495,309
7496,309
7497,309
7498,309
7499,309
7500,309
7501,309
7502,309
7503,309
7504,309
7505,309
7506,309
7507,309
7508,309
7509,309
7510,309
7511,309
7512,309
7513,309
7514,309
7515,309
7516,309
7517,309
7518,309
7519,309
7520,309
7521,309
7522,309
7523,309
7524,309
7525,309
7526,309
7527,309
7528,309
7529,309
7530,309
7531,309
7532,309
7533,309
7534,309
7535,309
7536,309
7537,309
7538,309
7539,309
7540,309
7541,309
7542,309
7543,309
7544,309
7545,309
7546,309
7547,309
7548,309
7549,309
7550,309
7551,309
7552,309
7553,309
7554,309
7555,309
7556,309
7557,309
7558,309
7559,309
7560,309
7561,309
7562,309
7563,309
7564,309
7565,309
7566,309
7567,309
7568,309
7569,309
7570,309
7571,309
7572,309
7573,309
7574,309
7575,1007
7576,1007
7577,1007
7578,1007
7579,1007
7580,1007
7581,1007
7582,1007
7583,1007
7584,1007
7585,1007
7586,1007
7587,1007
7588,1007
7589,1007
7590,1007
7591,1007
7592,1007
7593,1007
7594,1007
7595,490
7596,490
7597,490
7598,490
7599,490
7600,484
7601,484
7602,484
7603,889
7604,889
7605,889
7606,889
7607,889
7608,889
7609,137
7610,137
7611,137
7612,137
7613,137
7614,137
7615,137
7616,137
7617,137
7618,137
7619,137
7620,137
7621,137
7622,137
7623,137
7624,137
7625,137
7626,137
7627,137
7628,137
7629,137
7630,137
7631,137
7632,137
7633,137
7634,137
7635,137
7636,137
7637,137
7638,137
7639,137
7640,137
7641,137
7642,137
7643,137
7644,137
7645,137
7646,137
7647,137
7648,137
7649,137
7650,137
7651,137
7652,137
7653,137
7654,137
7655,137
7656,137
7657,137
7658,137
7659,137
7660,137
7661,137
7662,137
7663,137
7664,137
7665,137
7666,137
7667,137
7668,137
7669,137
7670,137
7671,137
7672,137
7673,137
7674,137
7675,137
7676,137
7677,137
7678,137
7679,137
7680,137
7681,137
7682,137
7683,137
7684,137
7685,137
7686,137
7687,137
7688,137
7689,137
7690,137
7691,137
7692,137
7693,137
7694,137
7695,137
7696,137
7697,137
7698,137
7699,137
7700,137
7701,137
7702,137
7703,137
7704,137
7705,137
7706,137
7707,137
7708,137
7709,137
7710,137
7711,137
7712,137
7713,137
7714,137
7715,137
7716,137
7717,137
7718,137
7719,137
7720,137
7721,137
7722,137
7723,137
7724,137
7725,137
7726,137
7727,137
7728,137
7729,137
7730,137
7731,137
7732,137
7733,137
7734,137
7735,137
7736,137
7737,137
7738,137
7739,137
7740,137
7741,137
7742,137
7743,137
7744,137
7745,137
7746,137
7747,137
7748,137
7749,137
7750,137
7751,137
7752,137
7753,137
7754,137
7755,137
7756,137
7757,137
7758,137
7759,137
7760,137
7761,137
7762,137
7763,137
7764,137
7765,137
7766,137
7767,137
7768,137
7769,137
7770,137
7771,137
7772,137
7773,137
7774,137
7775,137
7776,137
7777,137
7778,137
7779,137
7780,137
7781,137
7782,137
7783,137
7784,137
7785,137
7786,137
7787,137
7788,137
7789,137
7790,137
7791,137
7792,137
7793,137
7794,137
7795,123
7796,123
7797,123
7798,123
7799,123
7800,123
7801,123
7802,123
7803,123
7804,123
7805,123
7806,123
7807,123
7808,1239
7809,1239
7810,1239
7811,1239
7812,1239
7813,1239
7814,1239
7815,1239
7816,1239
7817,1239
7818,1239
7819,1239
7820,1239
7821,1239
7822,1239
7823,1239
7824,1239
7825,1239
7826,1239
7827,1239
7828,1239
7829,1239
7830,1239
7831,1239
7832,1239
7833,1239
7834,1239
7835,1239
7836,1239
7837,1239
7838,1239
7839,1239
7840,1239
7841,1239
7842,1239
7843,1239
7844,1239
7845,1239
7846,1239
7847,645
7848,645
7849,1211
7850,1211
7851,1211
7852,1211
7853,1211
7854,1211
7855,1211
7856,1205
7857,1205
7858,1205
7859,1205
7860,1205
7861,679
7862,679
7863,679
7864,692
7865,692
7866,692
7867,692
7868,686
7869,686
7870,686
7871,686
7872,686
7873,876
7874,876
7875,876
7876,876
7877,876
7878,876
7879,876
7880,876
7881,876
7882,876
7883,862
7884,862
7885,862
7886,862
7887,862
7888,862
7889,862
7890,862
7891,862
7892,862
7893,862
7894,862
7895,862
7896,862
7897,862
7898,862
7899,862
7900,862
7901,862
7902,862
7903,862
7904,862
7905,862
7906,862
7907,862
7908,862
7909,862
7910,862
7911,862
7912,862
7913,862
7914,862
7915,862
7916,862
7917,862
7918,862
7919,862
7920,862
7921,862
7922,862
7923,862
7924,862
7925,862
7926,862
7927,862
7928,862
7929,862
7930,862
7931,862
7932,862
7933,862
7934,862
7935,862
7936,862
7937,862
7938,862
7939,862
7940,862
7941,862
7942,862
7943,862
7944,862
7945,862
7946,862
7947,862
7948,862
7949,862
7950,862
7951,862
7952,862
7953,862
7954,862
7955,862
7956,862
7957,862
7958,862
7959,862
7960,862
7961,862
7962,862
7963,862
7964,862
7965,862
7966,862
7967,862
7968,862
7969,862
7970,862
7971,862
7972,862
7973,862
7974,862
7975,862
7976,862
7977,862
7978,862
7979,862
7980,862
7981,862
7982,862
7983,862
7984,862
7985,862
7986,862
7987,862
7988,862
7989,862
7990,862
7991,862
7992,862
7993,862
7994,725
7995,725
7996,725
7997,725
7998,725
7999,725
8000,725
8001,725
8002,725
8003,725
8004,725
8005,725
8006,725
8007,725
8008,725
8009,725
8010,725
8011,725
8012,725
8013,725
8014,725
8015,725
8016,725
8017,725
8018,725
8019,725
8020,725
8021,725
8022,725
8023,725
8024,725
8025,725
8026,725
8027,725
8028,725
8029,725
8030,725
8031,725
8032,725
8033,725
8034,725
8035,725
8036,725
8037,725
8038,725
8039,731
8040,731
8041,731
8042,731
8043,731
8044,719
8045,719
8046,719
8047,719
8048,719
8049,719
8050,719
8051,719
8052,1403
8053,1403
8054,1403
8055,1403
8056,1403
8057,1403
8058,1403
8059,1403
8060,1403
8061,1403
8062,1403
8063,1403
8064,1403
8065,1403
8066,1403
8067,1403
8068,1365
8069,1365
8070,1365
8071,1365
8072,1365
8073,1365
8074,1365
8075,1365
8076,1365
8077,1365
8078,1365
8079,1365
8080,1365
8081,1365
8082,1365
8083,1371
8084,1371
8085,1417
8086,1417
8087,1417
8088,1417
8089,1417
8090,1417
8091,1417
8092,1417
8093,1417
8094,1417
8095,902
8096,902
8097,902
8098,902
8099,902
8100,902
8101,902
8102,902
8103,902
8104,902
8105,916
8106,916
8107,916
8108,916
8109,916
8110,916
8111,916
8112,916
8113,916
8114,916
8115,916
8116,916
8117,916
8118,916
8119,916
8120,916
8121,916
8122,916
8123,916
8124,916
8125,916
8126,916
8127,241
8128,241
8129,527
8130,527
8131,527
8132,527
8133,527
8134,527
8135,527
8136,527
8137,533
8138,533
8139,533
8140,533
8141,533
8142,533
8143,533
8144,533
8145,533
8146,255
8147,255
8148,255
8149,255
8150,255
8151,255
8152,1167
8153,1167
8154,1167
8155,1167
8156,1167
8157,1167
8158,1167
8159,269
8160,269
8161,269
8162,269
8163,269
8164,269
8165,1173
8166,1173
8167,1173
8168,1173
8169,1173
8170,1173
8171,1173
8172,1173
8173,1173
8174,1173
8175,1173
8176,1173
8177,1173
8178,1173
8179,1173
8180,1173
8181,1173
8182,1173
8183,1173
8184,1173
8185,1173
8186,1173
8187,1173
8188,1173
8189,1173
8190,1173
8191,1173
8192,1173
8193,1173
8194,1173
8195,282
8196,282
8197,282
8198,282
8199,1198
8200,1198
8201,1198
8202,1198
8203,39
8204,39
8205,39
8206,39
8207,39
8208,39
8209,39
8210,39
8211,39
8212,39
8213,39
8214,39
8215,39
8216,39
8217,39
8218,39
8219,39
8220,39
8221,296
8222,296
8223,296
8224,296
8225,296
8226,296
8227,296
8228,296
8229,296
8230,296
8231,296
8232,296
8233,296
8234,296
8235,296
8236,296
8237,296
8238,296
8239,296
8240,296
8241,296
8242,296
8243,296
8244,296
8245,296
8246,296
8247,296
8248,296
8249,296
8250,296
8251,296
8252,11
8253,11
8254,11
8255,11
8256,11
8257,11
8258,11
8259,11
8260,11
8261,11
8262,11
8263,10
8264,10
8265,10
8266,297
8267,297
8268,297
8269,297
8270,297
8271,297
8272,297
8273,297
8274,297
8275,297
8276,297
8277,297
8278,38
8279,38
8280,38
8281,38
8282,38
8283,38
8284,38
8285,38
8286,38
8287,38
8288,38
8289,38
8290,38
8291,38
8292,38
8293,38
8294,38
8295,38
8296,38
8297,38
8298,38
8299,38
8300,38
8301,38
8302,1199
8303,1199
8304,1199
8305,1199
8306,1199
8307,1199
8308,1199
8309,1199
8310,1199
8311,1199
8312,1199
8313,1199
8314,1199
8315,1199
8316,1199
8317,1199
8318,1199
8319,1199
8320,1199
8321,1199
8322,1199
8323,1199
8324,1199
8325,1199
8326,1199
8327,1199
8328,1199
8329,1199
8330,283
8331,283
8332,283
8333,283
8334,1172
8335,1172
8336,268
8337,268
8338,268
8339,1166
8340,1166
8341,1166
8342,1166
8343,1166
8344,1166
8345,1166
8346,1166
8347,1166
8348,1166
8349,1166
8350,1166
8351,1166
8352,1166
8353,1166
8354,1166
8355,1166
8356,1166
8357,1166
8358,1166
8359,1166
8360,1166
8361,1166
8362,1166
8363,1166
8364,1166
8365,1166
8366,1166
8367,1166
8368,1166
8369,1166
8370,1166
8371,1166
8372,1166
8373,1166
8374,1166
8375,1166
8376,1166
8377,1166
8378,1166
8379,1166
8380,1166
8381,1166
8382,1166
8383,1166
8384,1166
8385,1166
8386,1166
8387,1166
8388,1166
8389,1166
8390,1166
8391,1166
8392,1166
8393,1166
8394,1166
8395,1166
8396,1166
8397,1166
8398,1166
8399,1166
8400,1166
8401,1166
8402,1166
8403,1166
8404,1166
8405,1166
8406,1166
8407,1166
8408,1166
8409,1166
8410,1166
8411,1166
8412,1166
8413,1166
8414,1166
8415,1166
8416,1166
8417,1166
8418,1166
8419,1166
8420,1166
8421,1166
8422,1166
8423,1166
8424,1166
8425,1166
8426,1166
8427,1166
8428,1166
8429,1166
8430,1166
8431,1166
8432,1166
8433,1166
8434,1166
8435,1166
8436,1166
8437,1166
8438,1166
8439,1166
8440,1166
8441,1166
8442,1166
8443,1166
8444,1166
8445,1166
8446,532
8447,532
8448,532
8449,532
8450,532
8451,532
8452,532
8453,532
8454,254
8455,254
8456,254
8457,254
8458,240
8459,240
8460,240
8461,240
8462,240
8463,240
8464,240
8465,240
8466,240
8467,917
8468,917
8469,917
8470,917
8471,917
8472,917
8473,917
8474,917
8475,917
8476,917
8477,917
8478,917
8479,917
8480,917
8481,917
8482,917
8483,903
8484,903
8485,1370
8486,1370
8487,1370
8488,1370
8489,1416
8490,1416
8491,1416
8492,1416
8493,1402
8494,1402
8495,1402
8496,1402
8497,1402
8498,1402
8499,1402
8500,1402
8501,1402
8502,1402
8503,1402
8504,1402
8505,1402
8506,1402
8507,1402
8508,1402
8509,1402
8510,1402
8511,1402
8512,1402
8513,1402
8514,718
8515,718
8516,718
8517,718
8518,718
8519,718
8520,718
8521,718
8522,718
8523,718
8524,718
8525,718
8526,718
8527,718
8528,718
8529,718
8530,718
8531,1364
8532,1364
8533,1364
8534,1364
8535,1364
8536,1364
8537,1364
8538,1364
8539,1364
8540,1364
8541,1364
8542,730
8543,730
8544,730
8545,730
8546,724
8547,724
8548,724
8549,724
8550,724
8551,724
8552,724
8553,724
8554,1358
8555,1358
8556,1358
8557,1358
8558,1358
8559,1358
8560,1358
8561,1358
8562,1358
8563,1358
8564,1358
8565,1358
8566,1358
8567,863
8568,863
8569,863
8570,863
8571,863
8572,863
8573,863
8574,863
8575,863
8576,863
8577,863
8578,877
8579,877
8580,877
8581,877
8582,877
8583,687
8584,687
8585,687
8586,687
8587,687
8588,687
8589,687
8590,687
8591,693
8592,693
8593,693
8594,693
8595,693
8596,693
8597,693
8598,693
8599,693
8600,693
8601,693
8602,1204
8603,1204
8604,1204
8605,1204
8606,1204
8607,1204
8608,1204
8609,1204
8610,1204
8611,1204
8612,678
8613,678
8614,678
8615,678
8616,678
8617,678
8618,678
8619,1210
8620,1210
8621,1210
8622,1210
8623,1210
8624,1210
8625,1210
8626,1238
8627,1238
8628,1238
8629,1238
8630,1238
8631,1238
8632,1238
8633,1238
8634,1238
8635,122
8636,122
8637,644
8638,644
8639,644
8640,644
8641,644
8642,644
8643,644
8644,644
8645,644
8646,644
8647,644
8648,644
8649,644
8650,644
8651,644
8652,644
8653,644
8654,644
8655,644
8656,644
8657,644
8658,644
8659,644
8660,644
8661,644
8662,644
8663,644
8664,644
8665,644
8666,644
8667,644
8668,644
8669,644
8670,644
8671,644
8672,644
8673,644
8674,644
8675,644
8676,644
8677,644
8678,644
8679,644
8680,644
8681,644
8682,644
8683,644
8684,644
8685,644
8686,644
8687,644
8688,644
8689,644
8690,644
8691,644
8692,644
8693,644
8694,644
8695,644
8696,644
8697,644
8698,644
8699,644
8700,644
8701,644
8702,644
8703,644
8704,644
8705,644
8706,644
8707,644
8708,644
8709,644
8710,644
8711,644
8712,644
8713,644
8714,644
8715,644
8716,644
8717,644
8718,644
8719,644
8720,644
8721,644
8722,644
8723,644
8724,644
8725,644
8726,644
8727,644
8728,644
8729,644
8730,644
8731,644
8732,644
8733,644
8734,644
8735,644
8736,644
8737,644
8738,644
8739,644
8740,644
8741,644
8742,644
8743,644
8744,644
8745,644
8746,644
8747,644
8748,644
8749,644
8750,644
8751,644
8752,644
8753,644
8754,644
8755,644
8756,644
8757,644
8758,644
8759,644
8760,644
8761,644
8762,644
8763,644
8764,644
8765,644
8766,644
8767,644
8768,644
8769,644
8770,644
8771,644
8772,644
8773,644
8774,644
8775,644
8776,644
8777,644
8778,644
8779,644
8780,644
8781,644
8782,644
8783,644
8784,644
8785,644
8786,644
8787,644
8788,644
8789,644
8790,888
8791,888
8792,888
8793,888
8794,888
8795,888
8796,888
8797,888
8798,888
8799,888
8800,888
8801,888
8802,888
8803,888
8804,888
8805,888
8806,888
8807,888
8808,888
8809,888
8810,888
8811,888
8812,888
8813,888
8814,888
8815,888
8816,888
8817,888
8818,888
8819,888
8820,650
8821,650
8822,650
8823,650
8824,650
8825,650
8826,650
8827,650
8828,650
8829,650
8830,650
8831,650
8832,650
8833,650
8834,650
8835,650
8836,650
8837,650
8838,650
8839,650
8840,650
8841,650
8842,650
8843,650
8844,650
8845,650
8846,650
8847,650
8848,650
8849,650
8850,650
8851,650
8852,650
8853,650
8854,650
8855,650
8856,650
8857,650
8858,650
8859,650
8860,650
8861,650
8862,650
8863,650
8864,650
8865,650
8866,650
8867,650
8868,650
8869,650
8870,650
8871,650
8872,650
8873,650
8874,650
8875,650
8876,650
8877,650
8878,650
8879,650
8880,650
8881,650
8882,650
8883,650
8884,650
8885,650
8886,650
8887,650
8888,650
8889,650
8890,650
8891,650
8892,650
8893,650
8894,650
8895,650
8896,650
8897,650
8898,650
8899,650
8900,136
8901,136
8902,485
8903,485
8904,485
8905,485
8906,485
8907,485
8908,485
8909,485
8910,485
8911,485
8912,485
8913,485
8914,485
8915,485
8916,485
8917,485
8918,485
8919,485
8920,485
8921,485
8922,485
8923,485
8924,485
8925,485
8926,485
8927,491
8928,491
8929,491
8930,491
8931,491
8932,491
8933,491
8934,491
8935,491
8936,491
8937,491
8938,491
8939,491
8940,491
8941,491
8942,1006
8943,1006
8944,1006
8945,308
8946,308
8947,308
8948,308
8949,308
8950,308
8951,308
8952,308
8953,308
8954,308
8955,308
8956,1012
8957,1012
8958,1012
8959,1012
8960,1012
8961,1012
8962,1012
8963,1012
8964,1012
8965,1012
8966,1012
8967,1012
8968,1012
